DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;ESTAÇÃO;;;;;;;;;;;;;;;;;;;;;
2021-11-14 00:00:00;Centro;mTa;A região encontra-se sob o fluxo do quadrante norte/nordeste oriundo do oceano, caracterizando o predomínio da mTa, que fornece umidade e calor para este setor do território.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-14 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco, caracterizada por temperaturas amenas após a passagem de sistema frontal, evidenciando o domínio da mPa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-15 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica. Na ausência de sistemas frontais atuantes, a massa de ar quente e úmida de origem continental predomina no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-15 00:00:00;Nordeste;mTa;Predominância da massa Tropical Atlântica sob o setor, caracterizada pela circulação marítima de leste que transporta umidade para a região, mantendo condições típicas de estabilid;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-15 00:00:00;Litoral;mTa;A região delimitada encontra-se sob efeito do fluxo de leste/sudeste associado à circulação marítima, caracterizando a predominância da Massa Tropical Atlântica (mTa) no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-15 00:00:00;Centro;mPa;A regiao delimitada esta sob a influencia direta do fluxo de subsidencia pos-frontal, caracterizado por temperaturas mais baixas e estabilidade, configurando o avanco da mPa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-15 00:00:00;Sul;mPa;A regiao delimitada esta sob a influencia direta da circulacao pos-frontal, caracterizada por temperaturas amenas e subsidencia apos a passagem da frente fria.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-16 00:00:00;Norte;mEc;Dominio da massa equatorial continental sobre a regiao Amazonica, caracterizada pelo ar quente e umido, sem influencia direta de sistemas frontais ou circulatorios extratropicais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-16 00:00:00;Nordeste;mTa;A região selecionada está sob o domínio do escoamento marítimo associado à alta do Atlântico Sul, caracterizando a atuação predominante da massa tropical atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-16 00:00:00;Litoral;mTa;A região sob o retângulo vermelho encontra-se sob influência da circulação do escoamento marítimo provindo do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-16 00:00:00;Centro;mPa;A região delimitada encontra-se sob efeito direto de um avanço frontal, caracterizado pelo ingresso de ar frio e seco na retaguarda do sistema, típico da atuação da mPa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-16 00:00:00;Sul;mPa;A região encontra-se no quadrante posterior ao sistema frontal, caracterizada por valores de temperatura mais baixos e influxo de ar de origem polar.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-17 00:00:00;Norte;mEc;A região central e norte do Brasil apresenta características de calor e alta umidade típicas da massa equatorial continental, que predomina no setor na ausência de sistemas frontai;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-17 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da alta pressão subtropical. A massa de ar Tropical Atlântica predomina, mantendo o transporte de umidade e calor sobre o setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-17 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de sudeste/leste provindo do oceano, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade em direção ao litoral.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-17 00:00:00;Centro;mPa;A região sob o retângulo vermelho está situada na retaguarda de uma frente fria que avança sobre o Sudeste e Centro-Oeste, caracterizando a entrada e domínio da massa polar atlânti;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-17 00:00:00;Sul;mPa;A região sob o retângulo vermelho encontra-se na retaguarda de um sistema frontal, caracterizando o ingresso e domínio de ar frio e úmido de origem polar.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-18 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica. Verifica-se o predomínio da Massa Equatorial Continental, caracterizada por ser quente e úmida, típica desta área do território br;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-18 00:00:00;Nordeste;mTa;A regiao delimitada esta sob influencia direta do fluxo zonal de leste, caracterizando a predominancia da Massa Tropical Atlantica, com adveccao de umidade vinda do oceano.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-18 00:00:00;Litoral;mTa;A regiao delimitada sob a influencia ciclonica do Atlantico Sul apresenta caracteristicas de ar quente e umido, tipicas da predominancia da Massa Tropical Atlantica no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-18 00:00:00;Centro;mPa;A região destacada encontra-se atrás de uma frente fria que avança pelo Sudeste, evidenciando o ingresso e predomínio de ar frio e úmido de origem polar.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-18 00:00:00;Sul;mPa;A região demarcada apresenta temperaturas em declínio e característica de pós-frontal, com o avanço da massa de ar de origem polar, identificada após a passagem do sistema frio.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;Norte;mEc;Região predominantemente sobre o domínio da bacia amazônica, caracterizada por alta nebulosidade e elevada umidade, configurando o predomínio da Massa Equatorial Continental.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo quente e úmido sobre o setor, sob influência da circulação anticiclônica do Atlântico Sul, caracterizando a mTa sobre a região Nordeste.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do fluxo de sudeste/leste característico da circulação de alta pressão do Atlântico, predominando a massa Tropical Atlântica (mTa).;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;Centro;mPa;A região destacada encontra-se na retaguarda de uma frente fria, caracterizando o ingresso e domínio da massa de ar polar, evidenciado pela trajetória do sistema em direção ao nort;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;Sul;mPa;A região delimitada está sob forte influência de uma massa de ar frio e seco (mPa), evidenciado pelas temperaturas mais baixas e declínio acentuado após a passagem da frente fria.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-20 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da bacia Amazonica, caracterizada por baixos gradientes de pressao e elevadas temperaturas e umidade, tipicas da massa Equatorial Con;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-20 00:00:00;Nordeste;mTa;A região é dominada pelo fluxo de leste/sudeste, transportando ar quente e úmido sobre o setor costeiro e interior do Nordeste, característico da atuação da massa Tropical Atlântic;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-20 00:00:00;Litoral;mTa;A região encontra-se sob o fluxo do escoamento marítimo de leste/sudeste, com características tropicais e úmidas típicas da atuação da massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-20 00:00:00;Centro;mTa;A região delimitada encontra-se sob influência da circulação da ASAS sobre o Atlântico, caracterizando o predomínio de ar quente e úmido de origem marítima (mTa).;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-20 00:00:00;Sul;mPa;A região destacada apresenta o ingresso de uma massa de ar frio e seco, caracterizada por temperaturas mais baixas, deslocando-se atrás de um sistema frontal no Sul do país.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-21 00:00:00;Norte;mEc;Região sob influência predominante da massa equatorial continental, caracterizada por alta umidade e temperaturas elevadas típicas do domínio amazônico, sem interferência de sistem;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-21 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial/tropical marítimo proveniente do oceano, caracterizando a predominância da massa de ar Tropical Atlântica (mTa).;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-21 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência predominante da massa Equatorial Atlântica, caracterizada pelo ar quente e úmido típico das baixas latitudes.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-21 00:00:00;Centro;mTa;Dominio do fluxo marítimo de sudeste/leste, com transporte de umidade e nebulosidade vindo do Atlântico para o interior, configurando a atuação da massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-21 00:00:00;Sul;mTa;A região delimitada encontra-se sob influência da circulação da ASAS, apresentando características de temperatura e umidade típicas da Massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e umidade, sob domínio da massa Equatorial Continental, sem influência de sistemas fron;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento marítimo associado aos ventos alísios, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade para o setor;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;Litoral;mTa;A área delimitada encontra-se sob domínio do escoamento marítimo provindo do anticiclone oceânico, caracterizando o fluxo típico da Massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;Centro;mPa;Região sob influência da incursão de ar polar, evidenciada pela retaguarda de sistema frontal que avança sobre o Sudeste e Centro-Oeste brasileiro, provocando queda de temperatura.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;Sul;mPa;A regiao delimitada esta sob influencia de uma massa de ar frio e seco, posicionada no setor de retaguarda de uma frente fria que atua sobre o Sudeste e o oceano adjacente.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-23 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia da Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas, sem a presenca de sistemas frontais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-23 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste marítimo associado à circulação da alta pressão subtropical, caracterizando a predominância da massa Tropical Atlântica (mTa).;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-23 00:00:00;Litoral;mEa;A região delimitada no litoral nordestino encontra-se sob influência predominante da massa Equatorial Atlântica, caracterizada pelo ar quente e úmido típico de baixas latitudes.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-23 00:00:00;Centro;mEc;A região central encontra-se sob domínio de ar quente e úmido característico da mEc, apresentando valores de temperatura e ponto de orvalho elevados, típicos da circulação continen;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-23 00:00:00;Sul;mPa;A região delimitada encontra-se atrás de um sistema frontal, caracterizada pelo ingresso de uma massa de ar frio e seco, consolidando o predomínio da mPa no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-24 00:00:00;Norte;mEc;Região sob influência direta da massa equatorial continental, caracterizada por baixas pressões, alta umidade e temperaturas elevadas típicas da bacia amazônica e adjacências.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-24 00:00:00;Nordeste;mTa;Região sob influência direta da circulação marítima do Anticiclone Subtropical do Atlântico Sul, caracterizando a predominância de ar quente e úmido da Massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-24 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do fluxo zonal de leste, caracteristico da circulacao maritima quente e umida da massa Tropical Atlantica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-24 00:00:00;Centro;mTa;Região sob influência da circulação da alta pressão do Atlântico Sul, caracterizada por fluxo de ar quente e úmido vindo do oceano, predominante nas latitudes tropicais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-24 00:00:00;Sul;mPa;A região delimitada encontra-se no setor pós-frontal, sob influência de uma massa de ar polar com advecção fria, caracterizada pelos valores térmicos e de pressão observados.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-25 00:00:00;Norte;mEc;Regiao central amazonica sob influencia de massas de ar quente e umido, caracteristica da mEc, mantendo-se estavel sem interferencia de frentes frias ou outras forcas dinamicas nes;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-25 00:00:00;Nordeste;mTa;Dominio do fluxo de leste-sudeste proveniente do Atlantico Sul, sob influencia da circulacao periferica da ASAS, caracterizando uma massa de ar quente e umida sobre o Nordeste.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-25 00:00:00;Litoral;mTa;Regiao sob fluxo de leste/sudeste associado ao escoamento da alta subtropical, caracterizando o dominio da Massa Tropical Atlantica (mTa) quente e umida no setor litoraneo.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-25 00:00:00;Centro;mTa;Regiao sob influencia do escoamento leste do Atlantico Sul, caracterizada pela predominancia de umidade e estabilidade, posicionada no setor de dominio da circulacao maritima.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-25 00:00:00;Sul;mPa;A região apresenta características de baixas temperaturas e umidade associadas ao avanço recente de uma frente fria, caracterizando a presença da Massa Polar Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-26 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica, onde a massa de ar Equatorial Continental (mEc), caracterizada por elevadas temperaturas e umidade, predomina de forma estável.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-26 00:00:00;Nordeste;mTa;Predominio da massa tropical atlantica caracterizada por fluxo de leste/sudeste, transportando ar quente e umido do oceano para o interior do setor delimitado.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-26 00:00:00;Litoral;mTa;A regiao apresenta predominancia do escoamento maritimo associado ao transporte de umidade e calor sob o dominio da massa tropical atlantica, caracterizando estabilidade e ar quent;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-26 00:00:00;Centro;mTa;Regiao sob influencia direta da circulacao periferica da alta pressao do Atlantico Sul, caracterizando o dominio da Massa Tropical Atlantica (mTa) com fluxo de leste.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-26 00:00:00;Sul;mPa;A região encontra-se sob o setor pós-frontal, apresentando declínio térmico e gradiente de alta pressão, caracterizando a permanência e influência da massa polar atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-27 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob dominio da Massa Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade, sem influencia de sistemas frontais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-27 00:00:00;Nordeste;mTa;Predominância de escoamento vindo do Atlântico associado à circulação anticiclônica oceânica, caracterizando o transporte de ar quente e úmido sobre a região nordestina.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-27 00:00:00;Litoral;mEa;A região delimitada no litoral nordestino encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo transporte de umidade em baixas latitudes.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-27 00:00:00;Centro;mTa;A área em questão encontra-se sob o fluxo predominante da circulação anticiclônica marítima, transportando ar quente e úmido sobre o continente, caracterizando a mTa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-27 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do fluxo pós-frontal sul/sudeste, caracterizado pela incursão de ar polar frio e estável na retaguarda do sistema frontal.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da massa de ar quente e umida caracteristica da Bacia Amazonica, posicionada sobre o continente sem a presenca de sistemas frontais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo de leste/sudeste proveniente da ASAS, caracterizando o transporte de ar quente e úmido oceânico sobre o setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;Litoral;mTa;A regiao encontra-se sob a influencia direta do fluxo zonal de leste, caracteristico do dominio da Massa Tropical Atlantica em todo o trecho litoraneo do Nordeste brasileiro.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;Centro;mTa;Região sob influência direta da circulação marítima da ASAS, apresentando características de temperatura e umidade típicas de uma massa tropical marítima no setor central do país.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de massa de ar frio e úmido após a passagem de um sistema frontal, caracterizando o domínio da mPa no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-29 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica caracterizada por alta umidade e temperaturas elevadas, configurando o predomínio da massa equatorial continental.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-29 00:00:00;Nordeste;mTa;Regiao sob clara influencia do fluxo marítimo de sudeste/leste, característico da massa tropical atlántica, apresentando estabilidade e umidade sobre o setor nordestino.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-29 00:00:00;Litoral;mTa;Predominio da subsidencia e circulacao marítima leste sobre o setor, caracterizando a influencia da massa tropical atlantica na regiao costeira mencionada.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-29 00:00:00;Centro;mTa;Regiao sob predominio de escoamento maritimo associado ao sistema de alta pressao, com caracteristicas de massa de ar tropical quente e umida.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-29 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda do sistema frontal, com valores de temperatura e ponto de orvalho em declínio, caracterizando o ingresso e predomínio da massa polar a;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;Norte;mEc;A regiao delimitada sobre a bacia amazonica apresenta caracteristicas de ar quente e umido, tipicas da massa equatorial continental, sem influencia direta de sistemas frontais ou A;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência do escoamento marítimo associado ao Anticiclone Subtropical, caracterizando a predominância da Massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;Litoral;mTa;A regiao apresenta predominancia de fluxo de leste/sudeste, indicativo da circulacao da massa de ar Tropical Atlantica, com caracteristicas de estabilidade e umidade no litoral.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;Centro;mPa;A região delimitada encontra-se sob efeito direto do avanço de uma massa de ar frio e úmido após a passagem de um sistema frontal, caracterizando o domínio da mPa no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;Sul;mPa;Região sob influência direta de um sistema frontal em deslocamento. O gradiente de pressão e a configuração sinótica indicam o avanço de ar polar atrás da frente fria.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-01 00:00:00;Norte;mEc;Região sob influência direta da massa equatorial continental, caracterizada por ambiente quente e úmido típico da bacia amazônica, sem intrusão de sistemas frontais.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-01 00:00:00;Nordeste;mTa;Regiao sob clara influencia do escoamento de leste/sudeste, transportando ar quente e umido diretamente do oceano Atlantico para o continente, caracterizando o dominio da mTa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-01 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do fluxo marítimo vindo do Atlantico Sul, caracterizando a predominancia da Massa Tropical Atlantica (mTa) no setor costeiro.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-01 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de um sistema frontal, caracterizando a presença da Massa Polar Atlântica (mPa) na retaguarda da frente.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-01 00:00:00;Sul;mPa;A região delimitada encontra-se no setor pós-frontal, sob influência de uma massa de ar frio e seco (mPa), caracterizada por ventos do quadrante sul/sudoeste e quedas de temperatur;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-02 00:00:00;Norte;mEc;Região sob influência da circulação equatorial continental, caracterizada por altos teores de umidade e temperaturas elevadas típicas do domínio amazônico.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-02 00:00:00;Nordeste;mTa;A região encontra-se sob influência predominante do fluxo de leste/sudeste associado à circulação marítima, caracterizando a atuação da massa de ar Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-02 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento maritimo associado ao sistema de alta pressao do Atlantico Sul, caracterizando o dominio da Massa Tropical Atlantica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-02 00:00:00;Centro;mPa;A região delimitada encontra-se atrás de uma frente fria que avança sobre o Brasil central, caracterizando o ingresso e domínio da massa de ar polar (mPa) no setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-02 00:00:00;Sul;mPa;A região apresenta características típicas de pós-frontal, com temperaturas mais amenas e regime de circulação condicionado pelo avanço de uma massa de ar polar sobre o setor Sul.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-03 00:00:00;Norte;mEc;A região delimitada localiza-se sobre a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por ser quente e úmida e ocupar o centro-norte do continente.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-03 00:00:00;Nordeste;mTa;A região destacada está sob influência do fluxo marítimo da alta pressão subtropical do Atlântico Sul, caracterizando o predomínio da mTa com transporte de umidade para o litoral.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-03 00:00:00;Litoral;mTa;O litoral indicado está sob a influência do fluxo marítimo da massa tropical atlântica, caracterizada por ventos que transportam umidade oceânica para a costa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-03 00:00:00;Centro;mTa;A região delimitada apresenta características de umidade e temperatura típicas do escoamento marítimo persistente na porção central do país, sob influência da circulação da mTa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-03 00:00:00;Sul;mTa;Região sob influência direta do fluxo de ar quente e úmido proveniente do Atlântico Sul, característico do domínio da massa Tropical Atlântica na circulação anticiclônica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-04 00:00:00;Norte;mEc;A região demarcada abrange a bacia amazônica e áreas continentais adjacentes, onde a massa de ar quente e úmida de origem continental (mEc) é soberana e permanente.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-04 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência predominante do escoamento marítimo de leste e sudeste, característico da atuação da Massa Tropical Atlântica na costa.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-04 00:00:00;Litoral;mEa;Regiao sob influencia do escoamento de leste caracteristico da Massa Equatorial Atlantica, mantendo condicoes de umidade e calor na porcao litoranea do Nordeste brasileiro.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-04 00:00:00;Centro;mTc;Região central do continente sob influência de ar quente e seco, característico de massas tropicais continentais, apresentando baixos teores de umidade e altas temperaturas típicas;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-04 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela incursão de ar mais frio e denso típico da massa polar atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-05 00:00:00;Norte;mEc;Região sob influência direta da massa equatorial continental, caracterizada por ambiente quente e úmido típico sobre a bacia amazônica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-05 00:00:00;Nordeste;mTa;Regiao sob fluxo predominante de leste/sudeste associado ao transporte de umidade do oceano, caracterizando a dominancia da massa tropical atlantica sobre o setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-05 00:00:00;Litoral;mTa;Regiao sob influencia da circulacao periferica da alta pressao subtropical, caracterizando o dominio da Massa Tropical Atlantica, quente e umida sobre o litoral brasileiro.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-05 00:00:00;Centro;mEc;Região sob influência da massa Equatorial Continental (mEc), caracterizada por ar quente e úmido no interior do continente, mantendo estabilidade térmica sobre o Centro-Oeste.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-05 00:00:00;Sul;mPa;A região delimitada apresenta características de fluxo polar, com temperaturas mais amenas e regime de circulação condicionado ao avanço de sistema frontal anteriormente posicionad;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-06 00:00:00;Norte;mEc;Dominio latitudinal sobre a regiao Amazonica com caracteristicas de estabilidade termica e alta umidade, tipicas da massa de ar equatorial continental.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-06 00:00:00;Nordeste;mTa;Região sob influência predominante do fluxo de leste/sudeste, transportando ar quente e úmido do oceano para o continente, caracterizando o domínio da massa tropical atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-06 00:00:00;Litoral;mTa;A região delimitada está sob influência do fluxo marítimo da Alta Subtropical do Atlântico Sul, caracterizando a predominância de ar quente e úmido da massa Tropical Atlântica.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-06 00:00:00;Centro;mTa;Região sob influência da circulação da ASAS, apresentando características de massa quente e úmida, típicas da mTa, transportando umidade marítima para o interior do país.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-06 00:00:00;Sul;mPa;A região demarcada apresenta temperaturas baixas e fluxo de sul/sudeste, caracterizando a permanência da Massa Polar Atlântica após a passagem de sistema frontal pelo setor.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;Norte;mEc;A região delimitada encontra-se sobre a bacia amazônica, sob predomínio da massa de ar quente e úmida de origem continental, mantendo características térmicas estáveis na área.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;Nordeste;mTa;Predomínio de característica quente e úmida associada ao fluxo marítimo na borda de alta pressão oceânica que incide sobre o setor nordeste, configurando a massa tropical atlântica;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;Litoral;mTa;A região delimitada no litoral leste do Brasil encontra-se sob influência do fluxo equatorial estabelecido pela alta pressão subtropical do Atlântico, configurando o domínio da mTa;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;Centro;mTc;Regiao central sob influencia do centro de baixa pressao termica (Depressao do Chaco), caracterizando ar quente e seco com gradientes termicos elevados na area delimitada.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;Sul;mPa;A região apresenta declínio de temperaturas e valores higrométricos condizentes com a presença de massa de ar pós-frontal, configurando o avanço da mPa sobre o Sul do país.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-08 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio característico da Massa Equatorial Continental, apresentando umidade elevada e temperaturas altas, sem influência de sistemas frontais;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-08 00:00:00;Nordeste;mTa;Regiao sob influencia do escoamento de leste-sudeste proveniente da alta pressao subtropical do Atlantico Sul, caracterizando a predominancia de massa tropical quente e umida.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-08 00:00:00;Litoral;mTa;A região encontra-se sob influência do escoamento marítimo de leste, característico da circulação da ASAS, favorecendo o transporte de ar quente e úmido sobre o litoral.;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-08 00:00:00;Centro;mTa;Regiao sob influencia do escoamento de umidade do oceano para o continente, mantendo temperaturas elevadas e umidade significativa, caracteristicas da mTa que circula o anticiclone;Primavera;;;;;;;;;;;;;;;;;;;;;
2021-12-08 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco (mPa), caracterizada pela queda de temperatura e declínio do ponto de orvalho.;Primavera;;;;;;;;;;;;;;;;;;;;;
